spawn_x,spawn_y,spawn_orientation_z,spawn_orientation_w,final_x,final_y,final_orientation_z,final_orientation_w,traj_type,traj_number
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-4.19744216369213,2.262438784858629,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-4.18828265542667,2.162877747031151,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-4.1725110070666185,2.0641480556867715,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-4.150197288869192,1.9666883469597525,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-4.121440636190307,1.8709316147073642,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-4.086368809046165,1.7773032868053824,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-4.045137624501221,1.6862193350577215,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-3.9979302644043537,1.5980844271174823,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-3.9449564615488075,1.5132901286300768,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-3.886451567871625,1.4322131635859212,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-3.822675508832398,1.3552137406116243,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-3.753911628616796,1.2826339526356043,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-3.680465431295417,1.2147962570381068,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-3.602663223530732,1.1520020430380074,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-3.520850664862299,1.0945302926812126,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-3.4353912320110496,1.0426363413796178,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-3.346664604025418,0.9965507435072976,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-3.255064975443806,0.9564782480938567,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-3.1609993049676293,0.9225968891657261,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-3.064885507425776,0.8950571947768413,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-2.967150597063189,0.8739815182428163,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-2.868228790402581,0.8594634945498032,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-2.7685595771078697,0.8515676243531076,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-2.668585767420123,0.850328987413767,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-2.5687515248408292,0.8557530867462393,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-2.4695003928029315,0.8678158241696152,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-2.371273324096672,0.8864636073709857,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-2.2745067218051607,0.9116135880052925,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-2.1796305004533667,0.9431540297738399,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-2.087066175984473,0.980944804846166,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-1.9972249930494346,1.0248180164197704,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-1.9105060979298112,1.0745787446517967,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-1.8272947652112432,1.1300059126486308,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-1.747960686086047,1.1908532686660203,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-1.6728563258897182,1.2568504801559712,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-1.6023153581684177,1.327704334799824,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-1.536651182234625,1.4031000431915188,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-1.4761555307971,1.4827026373835377,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-1.4210971738512217,1.5661584590820241,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-1.3717207245880212,1.6530967308793652,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-1.3282455526270491,1.7431312035435256,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-1.2908648094013304,1.8358618720456041,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-1.2597445700244507,1.9308767527016126,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-1.2350230954522765,2.0277537135330035,0.0,1.0,circle,2
-1.2000000000000002,2.35,0.7071067811865475,0.7071067811865476,-1.2168102182173706,2.126062349714043,0.0,1.0,circle,2
-4.0,1.0,0.0,1.0,-3.5,1.0,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-3.0,1.0,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-2.5,1.0,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-2.0,1.0,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-1.5,1.0,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-1.0,1.5,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-1.0,2.0,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-1.0,2.5,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-1.0,3.0,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-1.0,3.5,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-1.0,4.0,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-1.5,4.0,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-2.0,4.0,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-2.5,4.0,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-3.0,4.0,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-3.5,4.0,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-4.0,4.0,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-4.0,3.5,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-4.0,3.0,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-4.0,2.5,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-4.0,2.0,0.0,1.0,square,3
-4.0,1.0,0.0,1.0,-4.0,1.5,0.0,1.0,square,3
